query,Review URL,Extracted Vendor,Number of Reviews,Average Stars,Total 2 Star Reviews Percentage,Total 3 Star Reviews Percentage,Total 4 Star Reviews Percentage,Total 5 Star Reviews Percentage,Total 1 Star Reviews Percentage,Name,Number of Stars,Comment,Time,Owner Response,Owner Response Time,API URL
Adams Photography,"https://www.google.com/maps/place/Adams+Wedding+Photography/@51.4926559,-0.4437769,10z/data=!4m9!1m2!2m1!1sAdams+Photography!3m5!1s0x48761293197bf9bd:0xa553566e9d5b127a!8m2!3d51.5343338!4d-0.3453178!15sChFBZGFtcyBQaG90b2dyYXBoeZIBFHdlZGRpbmdfcGhvdG9ncmFwaGVy",Adams Wedding Photography,69,5.0,0,0,0,1,68,H (hairyencounters),4,"After my recent disappointment of trying fried chicken and waffles at another outlet, I was recommended this spot by a friend.Naturally, I went for the fried chicken and waffles with maple syrup. The portion was large, which was a pleasant surprise. The fried chicken was excellent - lightly crunchy coating with succulent juicy meat. I did feel that the flavours were quite light, which could’ve been more powerful. However, this complimented the fluffy yet crispy waffles that had a touch of sweetness - it wasn’t overpowering and was supplemented nicely by the maple syrup; which had a smokey taste.I ordered some pineapple juice, which was tasty, but as usual, excessive with ice.The gentleman serving was nice and helpful; decor and layout of the establishment downstairs was nice and clean, but a little dark for my liking. I would likely return for the waffles to measure their consistency, but if there’s any other places you guys would recommend, let me know! 8/10.",2021-09-19 12:06:29,"Hey hey! How good are those fried chicken waffles?? Thanks so much for awesome detailed feedback! :) We're always happy to hear it and hear your thoughts. Thanks so much for sharing! We hope to see you again soon. Big thanks, AB Team!",2021-10-14 11:33:50,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adams Photography,"https://www.google.com/maps/place/Adams+Wedding+Photography/@51.4926559,-0.4437769,10z/data=!4m9!1m2!2m1!1sAdams+Photography!3m5!1s0x48761293197bf9bd:0xa553566e9d5b127a!8m2!3d51.5343338!4d-0.3453178!15sChFBZGFtcyBQaG90b2dyYXBoeZIBFHdlZGRpbmdfcGhvdG9ncmFwaGVy",Adams Wedding Photography,69,5.0,0,0,0,1,68,Georgia Braham,5,"Excellent food. Don't know what they put in the waffles but they were perfect. Crisp on the outside and fluffy on the inside. Chicken was cooked to perfection with crispy coating. Service was great, had our water topped up without needing to ask and we didn't have to wait long for the food. Would recommend this place to anyone and will definitely be going back!",2021-12-24 21:09:31,Hi Georgia! Thank you so much for your lovely feedback! It makes us very happy to hear that you enjoyed your visit. We hope to see you back soon! 🍗🔥 Big thanks from the AB Team! 🐓,2021-12-29 17:25:05,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adams Photography,"https://www.google.com/maps/place/Adams+Wedding+Photography/@51.4926559,-0.4437769,10z/data=!4m9!1m2!2m1!1sAdams+Photography!3m5!1s0x48761293197bf9bd:0xa553566e9d5b127a!8m2!3d51.5343338!4d-0.3453178!15sChFBZGFtcyBQaG90b2dyYXBoeZIBFHdlZGRpbmdfcGhvdG9ncmFwaGVy",Adams Wedding Photography,69,5.0,0,0,0,1,68,Osagie Ibhade,4,My partner and I wanted a quick tasty meal and they did not disappoint. The food was full of flavour and fresh.Service was quick and Great value for money. Also loved the decor.,2022-05-24 17:25:18,None,None,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adams Photography,"https://www.google.com/maps/place/Adams+Wedding+Photography/@51.4926559,-0.4437769,10z/data=!4m9!1m2!2m1!1sAdams+Photography!3m5!1s0x48761293197bf9bd:0xa553566e9d5b127a!8m2!3d51.5343338!4d-0.3453178!15sChFBZGFtcyBQaG90b2dyYXBoeZIBFHdlZGRpbmdfcGhvdG9ncmFwaGVy",Adams Wedding Photography,69,5.0,0,0,0,1,68,Anan Shahjahan,4,"Buffalo sauce is amazing here. The wings are huge! There is a cosy atmosphere. However I would say it was quite pricey, although  this is probably due to central London area.",2021-12-09 19:46:17,Hi Anan! Thank you for your great feedback. We will share this with the team to look into. We'd love if you could give us another chance to make it a 5 stars experience! Big thanks from the AB Team! 🐓,2021-12-14 14:44:06,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adams Photography,"https://www.google.com/maps/place/Adams+Wedding+Photography/@51.4926559,-0.4437769,10z/data=!4m9!1m2!2m1!1sAdams+Photography!3m5!1s0x48761293197bf9bd:0xa553566e9d5b127a!8m2!3d51.5343338!4d-0.3453178!15sChFBZGFtcyBQaG90b2dyYXBoeZIBFHdlZGRpbmdfcGhvdG9ncmFwaGVy",Adams Wedding Photography,69,5.0,0,0,0,1,68,Tanzim Kamali,3,"A small, average restaurant offering fried chicken. The burger was slightly on the dry side. I would go here for a quick and easy lunch if i was in the area.",2022-01-02 19:38:35,"Hey Tanzim, thank you for your feedback! We will share this with our team so we can work harder on this. Hopefully we can make it 5 stars next time you visit us! Big thanks from the AB Team! 🐓",2022-01-04 12:39:10,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adams Photography,"https://www.google.com/maps/place/Adams+Wedding+Photography/@51.4926559,-0.4437769,10z/data=!4m9!1m2!2m1!1sAdams+Photography!3m5!1s0x48761293197bf9bd:0xa553566e9d5b127a!8m2!3d51.5343338!4d-0.3453178!15sChFBZGFtcyBQaG90b2dyYXBoeZIBFHdlZGRpbmdfcGhvdG9ncmFwaGVy",Adams Wedding Photography,69,5.0,0,0,0,1,68,Marichelle Crick,5,"I came here a year or so ago for chicken and waffles and was surprised to see the menu has changed a bit (unless I’m going mad, I swear it was mostly just different flavour options for chicken and waffles - I think I had peanut butter and jelly? Divine!) but ended up opting for wings instead.I just want to say that in my opinion the portion sizing is HUGE. I went for 8 wings since I thought 4 would be too little, but I don’t know what sort of monster chickens you use, but I kid you not I was full after about 3, took the rest home for dinner the next night, and still couldn’t finish all of them! 😂 And I’m a person who can eat a whole medium pizza to myself and still have room for dessert.Also the fries are excellent. We ordered plain and the garlic seasoning, but even the plain fries have great flavour! Not just salted!The drinks we had were also lovely, and the service was amazing and so friendly. A really great place to eat!",2021-10-16 09:36:56,"Hey Chell, thanks for the amazing feedback! Our team is so happy to hear it 😄We hope to see you again very soon!! Thanks from the AB Team!!",2021-10-18 10:56:31,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adams Photography,"https://www.google.com/maps/place/Adams+Wedding+Photography/@51.4926559,-0.4437769,10z/data=!4m9!1m2!2m1!1sAdams+Photography!3m5!1s0x48761293197bf9bd:0xa553566e9d5b127a!8m2!3d51.5343338!4d-0.3453178!15sChFBZGFtcyBQaG90b2dyYXBoeZIBFHdlZGRpbmdfcGhvdG9ncmFwaGVy",Adams Wedding Photography,69,5.0,0,0,0,1,68,Jackson Faleiro,4,Nice and cozy place to stick out for a burgerI tried the nashville burger was well done as a burger should be though i think it would need a bit more of the hot sauceOnion rings were up to the markI would recommend this place its nice,2022-02-11 15:53:15,Hi Jackson! Thank you so much for your feedback. Glad to hear you loved our Nashville Burger 🍔🎉 We will share your feedback with the team so we can work harder on this! We hope to see you again soon 😊 Big thanks from the AB Team! 🐓,2022-02-15 10:59:43,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adams Photography,"https://www.google.com/maps/place/Adams+Wedding+Photography/@51.4926559,-0.4437769,10z/data=!4m9!1m2!2m1!1sAdams+Photography!3m5!1s0x48761293197bf9bd:0xa553566e9d5b127a!8m2!3d51.5343338!4d-0.3453178!15sChFBZGFtcyBQaG90b2dyYXBoeZIBFHdlZGRpbmdfcGhvdG9ncmFwaGVy",Adams Wedding Photography,69,5.0,0,0,0,1,68,Neil T,4,"Great spot for some lunch, I had cocktails and the vegan chicken and waffles.Staff were great and place is certainly cosy.",2022-02-07 15:26:12,Hi Neil! It's great to hear you had a great time at our restaurant 🎉 We can't wait to see you again! Hopefully next time we will be able to make a 5 stars experience 🍗🔥 Big thanks from the AB Team! 🐓,2022-02-08 15:00:27,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adams Photography,"https://www.google.com/maps/place/Adams+Wedding+Photography/@51.4926559,-0.4437769,10z/data=!4m9!1m2!2m1!1sAdams+Photography!3m5!1s0x48761293197bf9bd:0xa553566e9d5b127a!8m2!3d51.5343338!4d-0.3453178!15sChFBZGFtcyBQaG90b2dyYXBoeZIBFHdlZGRpbmdfcGhvdG9ncmFwaGVy",Adams Wedding Photography,69,5.0,0,0,0,1,68,Andy Tse,5,"Definitely hits the spot for fried chicken, waffles and burgers.  The absurd mac and cheese is stunning and served with pulled chicken, crispy bacon and jalapenos.  A cheese lover's dream!  Would skip the milkshakes as they are quite average.IG: jojoandandy_",2021-12-18 18:15:14,"Hi Andy! Thank you so much for your lovely words! We are so happy to hear that you enjoyed your visit, this means a lot to our team! 🍗🍗 Hurry back 💨 We'd love to see you again! Big thanks from the AB Team! 🐓",2021-12-22 11:27:49,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adams Photography,"https://www.google.com/maps/place/Adams+Wedding+Photography/@51.4926559,-0.4437769,10z/data=!4m9!1m2!2m1!1sAdams+Photography!3m5!1s0x48761293197bf9bd:0xa553566e9d5b127a!8m2!3d51.5343338!4d-0.3453178!15sChFBZGFtcyBQaG90b2dyYXBoeZIBFHdlZGRpbmdfcGhvdG9ncmFwaGVy",Adams Wedding Photography,69,5.0,0,0,0,1,68,Nix O,2,I love chicken wings so was really intrigued when I saw their different flavours like peanut butter and maple syrup and decided to buy three different boxes to share. Paid £23.50 for this - which I don't mind paying as long as the quality matches the price. Unfortunately this wasn't the case. Whilst the wings are huge - amongst biggest ever seen - the flavouring is minimal in the sauce and also sauce amount. Peanut butter and maple is a prime example - most of the chicken was bare with just a few goops of sauce here and there. So you're literally paying for huge chunks of chicken that have barely got any flavour. This is quite a lot to pay IMO for plain ole chicken - which I can cook at home.,2022-02-14 22:07:27,"Hi Nix! We appreciate your honest feedback, since we are always looking to improve our food quality. I will ensure the team is aware of your review so we can work harder and better on this. We hope you are able to give us another chance in the future to make it a 5 stars experience! Big thanks from the AB Team! 🐓",2022-02-15 11:52:29,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adams Photography,"https://www.google.com/maps/place/Adams+Wedding+Photography/@51.4926559,-0.4437769,10z/data=!4m9!1m2!2m1!1sAdams+Photography!3m5!1s0x48761293197bf9bd:0xa553566e9d5b127a!8m2!3d51.5343338!4d-0.3453178!15sChFBZGFtcyBQaG90b2dyYXBoeZIBFHdlZGRpbmdfcGhvdG9ncmFwaGVy",Adams Wedding Photography,69,5.0,0,0,0,1,68,Darius TG,3,"This place was so much better a year ago. They were weirdly closed the whole afternoon and only opened in the evening. The host was very rude and placed everyone awkwardly in one corner leaving the whole rest of the place empty and one corner cramped. Very bizarre.The downstairs used to be low lights, nice music and cocktails flowing, now it’s super bright, no noise and no vibes. It completely ruins the energy and shines light on the poor decor and seating arrangements. I hope it improves soon as I used to love it here.",2022-04-07 23:18:01,Hi Darius! Thank you for your honest feedback. We are really sorry to hear that your experience was not up to standards. We will share this with the team to ensure they are aware of this and we can do better in the future. We hope you are able to give us another chance soon! Thanks from the AB Team.,2022-04-08 15:15:12,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adams Photography,"https://www.google.com/maps/place/Adams+Wedding+Photography/@51.4926559,-0.4437769,10z/data=!4m9!1m2!2m1!1sAdams+Photography!3m5!1s0x48761293197bf9bd:0xa553566e9d5b127a!8m2!3d51.5343338!4d-0.3453178!15sChFBZGFtcyBQaG90b2dyYXBoeZIBFHdlZGRpbmdfcGhvdG9ncmFwaGVy",Adams Wedding Photography,69,5.0,0,0,0,1,68,Mikal Tang,2,"We came here for Wingsday, unlimited Wings and Fries...First and foremost, the food is fresh. Service is not bad, however it is much smaller and has no ambience compared to the Spitalfields branch. But MOSTLYThis branch is breaching advertising regulations by not offering to serve unlimited chips with this particular promo (unlimited wings). It clearly states unlimited wings and fries on their website and also on the menu they hand out. For some reason this branch ""has never offered unlimited chips"" even when I pointed this out to the duty supervisor. In addition, you have to pay for the maple syrup when you order the peanut butter and maple syrup flavoured wings...what nonsense is this? Terrible customer service. Will never go again. Lost 3 loyal customers. Reporting this to ASA",2022-02-24 11:42:46,"Hi Mikal! Once again, we apologise for the issues caused. As mentioned via Facebook, we have communicated this to our GM and team to ensure we are doing better and that all information available is reviewed. We would love to welcome you back again and make it up to you, so do please let us know if you would like to give us another chance! Thanks from the AB Team!",2022-02-25 10:24:47,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adams Photography,"https://www.google.com/maps/place/Adams+Wedding+Photography/@51.4926559,-0.4437769,10z/data=!4m9!1m2!2m1!1sAdams+Photography!3m5!1s0x48761293197bf9bd:0xa553566e9d5b127a!8m2!3d51.5343338!4d-0.3453178!15sChFBZGFtcyBQaG90b2dyYXBoeZIBFHdlZGRpbmdfcGhvdG9ncmFwaGVy",Adams Wedding Photography,69,5.0,0,0,0,1,68,Frans Stal,3,"I tried the fried chicken tenders. First off the service is excellent; I felt like I made a new best friend by the end of the transaction. The chicken is nice,  it is very flavoursome but dries quickly (it is best to not order takeout here). The sauce on the other hand, is top shelf. Overall, I'd say give it a go, but temper your expectations.",2021-07-10 17:55:54,None,None,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adams Photography,"https://www.google.com/maps/place/Adams+Wedding+Photography/@51.4926559,-0.4437769,10z/data=!4m9!1m2!2m1!1sAdams+Photography!3m5!1s0x48761293197bf9bd:0xa553566e9d5b127a!8m2!3d51.5343338!4d-0.3453178!15sChFBZGFtcyBQaG90b2dyYXBoeZIBFHdlZGRpbmdfcGhvdG9ncmFwaGVy",Adams Wedding Photography,69,5.0,0,0,0,1,68,Shamal Kumal,4,"Delicious crispy and not greasy fried chicken.  Fantastic staff. Great prices. Ineould eat here over KFC any day.We had the 4 piece bucket, the pieces are huge and pleanty for two and it comes with chips and gravy which are both delicious.The wings are great too we went for bbq and they we sweet, tangy and crispy. I would definitely head back.The only reason I haven't rated this 5 stars is because the chicken breast piece was a bit dry.",2019-05-14 23:21:00,None,None,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adams Photography,"https://www.google.com/maps/place/Adams+Wedding+Photography/@51.4926559,-0.4437769,10z/data=!4m9!1m2!2m1!1sAdams+Photography!3m5!1s0x48761293197bf9bd:0xa553566e9d5b127a!8m2!3d51.5343338!4d-0.3453178!15sChFBZGFtcyBQaG90b2dyYXBoeZIBFHdlZGRpbmdfcGhvdG9ncmFwaGVy",Adams Wedding Photography,69,5.0,0,0,0,1,68,Claudia C,5,"Discovering this place has been a great surprise! It's an American food (chicken) restaurant. The place is small, so it's better if you book your table head and the atmosphere is amazing! The staff is very welcoming. We had spinach and artichoke dip (and a lot of melted cheese), fried chicken, chicken and waffle, chicken buns and everything was delicious!!!! The portion are very filling and prices are average (10-12£ for main). We will surely come back here!!",2017-09-24 11:38:56,None,None,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adams Photography,"https://www.google.com/maps/place/Adams+Wedding+Photography/@51.4926559,-0.4437769,10z/data=!4m9!1m2!2m1!1sAdams+Photography!3m5!1s0x48761293197bf9bd:0xa553566e9d5b127a!8m2!3d51.5343338!4d-0.3453178!15sChFBZGFtcyBQaG90b2dyYXBoeZIBFHdlZGRpbmdfcGhvdG9ncmFwaGVy",Adams Wedding Photography,69,5.0,0,0,0,1,68,Emrah Bayir,2,"First impressions were positive; friendly service with a smile and humorous, and the overall decor was pleasing to the eye. Unfortunately, that’s the only positive mentions Absurd will get from here on out.The homeslaw didn’t taste all that special. The chicken tenders were standard, the buffalo wings were ok and the Mac & Cheese, which I was looking forward to the most, was disappointingly bland.The cheesy chicken and waffle was missing that extra special flavour, although I think it simply doesn’t make a good combination anyhow, and the burger was again very bland, missing that special wow factor.It’s a real shame as Absurd looks like the real deal and the service was very good but the one word that sums it up for me is ‘bland’ - the lack of punch/flavour overall really let them down.",2018-06-30 21:15:34,None,None,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adams Photography,"https://www.google.com/maps/place/Adams+Wedding+Photography/@51.4926559,-0.4437769,10z/data=!4m9!1m2!2m1!1sAdams+Photography!3m5!1s0x48761293197bf9bd:0xa553566e9d5b127a!8m2!3d51.5343338!4d-0.3453178!15sChFBZGFtcyBQaG90b2dyYXBoeZIBFHdlZGRpbmdfcGhvdG9ncmFwaGVy",Adams Wedding Photography,69,5.0,0,0,0,1,68,Rumit Patel,5,"Never heard of this place and stumbled across it with some friends...Has to be the BEST place for anything chicken in London! My new number 1.THOSE WINGS, especially the dry rub cajun-style wings! Not oily at all and the flavour is insane.....😳🤤(The buffalo were damn good too)Don't waste space on fries, and instead double up on the burger patties.You GOTA Eat Here!",2019-11-20 08:48:03,None,None,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adams Photography,"https://www.google.com/maps/place/Adams+Wedding+Photography/@51.4926559,-0.4437769,10z/data=!4m9!1m2!2m1!1sAdams+Photography!3m5!1s0x48761293197bf9bd:0xa553566e9d5b127a!8m2!3d51.5343338!4d-0.3453178!15sChFBZGFtcyBQaG90b2dyYXBoeZIBFHdlZGRpbmdfcGhvdG9ncmFwaGVy",Adams Wedding Photography,69,5.0,0,0,0,1,68,Priscilla T,3,"Service was abit slow, Waitress was nice, and understand she was busy. I ordered the fried chicken burger and it was pretty average, onions rings were tasty.",2021-05-28 19:15:27,None,None,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adams Photography,"https://www.google.com/maps/place/Adams+Wedding+Photography/@51.4926559,-0.4437769,10z/data=!4m9!1m2!2m1!1sAdams+Photography!3m5!1s0x48761293197bf9bd:0xa553566e9d5b127a!8m2!3d51.5343338!4d-0.3453178!15sChFBZGFtcyBQaG90b2dyYXBoeZIBFHdlZGRpbmdfcGhvdG9ncmFwaGVy",Adams Wedding Photography,69,5.0,0,0,0,1,68,Anoushka Bhatt,4,"Interesting, innovative twists on chicken and waffles, southern cuisine- what more could you ask for? This place delivers good food for pretty decent prices and I would highly recommend a visit if you love American food. This restaurant decor upstairs was quite striking too, however once we went downstairs the lighting proved to be quite dull. I would suggest more neon lights or vintage signs to fit in with the theme of the restaurant. I was also quite pleased with the service and portions were more than fulfilling for our stomachs, perhaps a second visit is in order!",2018-03-29 12:16:16,None,None,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adventure Cinema,"https://www.google.com/maps/place/Adventure+Cinema+Limited/@51.438798,-3.1756957,17z/data=!3m1!4b1!4m5!3m4!1s0x486e036fcd86f2ab:0xe0797c542783c7c5!8m2!3d51.438798!4d-3.173507",Adventure Cinema Limited,7,3.9,2,0,0,0,5,Chiara Posocco,5,"Great bottomless brunch! 🍾The bottomless brunch deal is great, for £35.00 each you will get 2 course and a side dish plus unlimited alcohol for 1.5 hours (you can choose between bubbly, beer or Long Island ice tea).The staff is welcoming and very kind, the service quick, glasses always topped up in time and the food tasty!There are also options for vegans and vegetarian 🌱Ps: the sauces are amazing! Try the clue cheese oneWe had a great time 🎉",2022-02-07 13:09:47,"Hey Chiara, thank you so much for your feedback! It's great to hear that you are a big fan of our bottomless brunch 🍗🔥🎉. Thank you for your kind words, it means a lot to the team. We hope to see you again soon! Big thanks from the AB Team! 🐓",2022-02-08 14:52:01,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adventure Cinema,"https://www.google.com/maps/place/Adventure+Cinema+Limited/@51.438798,-3.1756957,17z/data=!3m1!4b1!4m5!3m4!1s0x486e036fcd86f2ab:0xe0797c542783c7c5!8m2!3d51.438798!4d-3.173507",Adventure Cinema Limited,7,3.9,2,0,0,0,5,H (hairyencounters),4,"After my recent disappointment of trying fried chicken and waffles at another outlet, I was recommended this spot by a friend.Naturally, I went for the fried chicken and waffles with maple syrup. The portion was large, which was a pleasant surprise. The fried chicken was excellent - lightly crunchy coating with succulent juicy meat. I did feel that the flavours were quite light, which could’ve been more powerful. However, this complimented the fluffy yet crispy waffles that had a touch of sweetness - it wasn’t overpowering and was supplemented nicely by the maple syrup; which had a smokey taste.I ordered some pineapple juice, which was tasty, but as usual, excessive with ice.The gentleman serving was nice and helpful; decor and layout of the establishment downstairs was nice and clean, but a little dark for my liking. I would likely return for the waffles to measure their consistency, but if there’s any other places you guys would recommend, let me know! 8/10.",2021-09-19 12:06:29,"Hey hey! How good are those fried chicken waffles?? Thanks so much for awesome detailed feedback! :) We're always happy to hear it and hear your thoughts. Thanks so much for sharing! We hope to see you again soon. Big thanks, AB Team!",2021-10-14 11:33:50,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adventure Cinema,"https://www.google.com/maps/place/Adventure+Cinema+Limited/@51.438798,-3.1756957,17z/data=!3m1!4b1!4m5!3m4!1s0x486e036fcd86f2ab:0xe0797c542783c7c5!8m2!3d51.438798!4d-3.173507",Adventure Cinema Limited,7,3.9,2,0,0,0,5,Georgia Braham,5,"Excellent food. Don't know what they put in the waffles but they were perfect. Crisp on the outside and fluffy on the inside. Chicken was cooked to perfection with crispy coating. Service was great, had our water topped up without needing to ask and we didn't have to wait long for the food. Would recommend this place to anyone and will definitely be going back!",2021-12-24 21:09:31,Hi Georgia! Thank you so much for your lovely feedback! It makes us very happy to hear that you enjoyed your visit. We hope to see you back soon! 🍗🔥 Big thanks from the AB Team! 🐓,2021-12-29 17:25:05,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
Adventure Cinema,"https://www.google.com/maps/place/Adventure+Cinema+Limited/@51.438798,-3.1756957,17z/data=!3m1!4b1!4m5!3m4!1s0x486e036fcd86f2ab:0xe0797c542783c7c5!8m2!3d51.438798!4d-3.173507",Adventure Cinema Limited,7,3.9,2,0,0,0,5,Osagie Ibhade,4,My partner and I wanted a quick tasty meal and they did not disappoint. The food was full of flavour and fresh.Service was quick and Great value for money. Also loved the decor.,2022-05-24 17:25:18,None,None,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366124312083715!2y14235831017926869816!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s2SXbYre5C9mW9u8Po5yWiAY!7e81
